"subject","sbj_gender","trial","value_left","value_right","RV","response","rt","last_fixation","gaze_right","Celebrity_Manipulation","Gaze_Manipulation"
57024,"Female",67,3,3,0,1,1610,"Left Item",0.499643112062812,"Celebrity","Gaze at Viewer"
57024,"Female",69,2,2,0,1,1017,"Left Item",0.345185185185185,"Snack","Snack"
57024,"Female",71,3,2,-1,0,850,"Right Item",0.423076923076923,"Celebrity","Gaze at Product"
57024,"Female",73,2,2,0,1,660,"Right Item",0.649159663865546,"Celebrity","Gaze at Viewer"
57024,"Female",74,2,3,1,1,1219,"Left Item",0.36231884057971,"Snack","Snack"
57024,"Female",76,3,3,0,0,868,"Right Item",0.713498622589532,"Celebrity","Gaze at Viewer"
57024,"Female",77,2,2,0,1,893,"Right Item",0.696509863429439,"Celebrity","Gaze at Viewer"
57024,"Female",78,1,3,2,1,775,"Right Item",0.617283950617284,"Non Celebrity","Gaze at Viewer"
57024,"Female",80,2,3,1,1,958,"Left Item",0.819253438113949,"Non Celebrity","Gaze at Product"
57024,"Female",81,2,2,0,1,776,"Right Item",0.611806797853309,"Celebrity","Gaze at Product"
57024,"Female",82,1,2,1,1,925,"Right Item",0.576271186440678,"Celebrity","Gaze at Viewer"
57024,"Female",84,2,3,1,1,894,"Left Item",0.253030303030303,"Non Celebrity","Gaze at Viewer"
57024,"Female",85,3,1,-2,0,800,"Right Item",0.507826086956522,"Celebrity","Gaze at Product"
57024,"Female",86,2,3,1,1,884,"Right Item",0.755760368663594,"Celebrity","Gaze at Viewer"
57024,"Female",87,1,3,2,1,808,"Right Item",0.648054145516074,"Snack","Snack"
57024,"Female",88,4,3,-1,0,643,"Right Item",0.530888030888031,"Celebrity","Gaze at Viewer"
57024,"Female",89,3,1,-2,0,851,"Right Item",0.714041095890411,"Non Celebrity","Gaze at Viewer"
57024,"Female",90,3,3,0,0,1303,"Right Item",0.511606313834726,"Snack","Snack"
57024,"Female",93,3,2,-1,0,933,"Right Item",0.563063063063063,"Celebrity","Gaze at Product"
57024,"Female",94,3,1,-2,0,759,"Right Item",0.44,"Non Celebrity","Gaze at Viewer"
57024,"Female",95,3,3,0,1,1144,"Right Item",0.772331154684096,"Snack","Snack"
57024,"Female",98,3,3,0,0,1060,"Right Item",0.629496402877698,"Celebrity","Gaze at Viewer"
57024,"Female",101,3,3,0,1,710,"Right Item",0.636165577342048,"Non Celebrity","Gaze at Viewer"
57024,"Female",102,1,4,3,1,910,"Right Item",0.686868686868687,"Non Celebrity","Gaze at Product"
57060,"Male",1,3,2,-1,0,1310,"Right Item",0.554307116104869,"Celebrity","Gaze at Product"
57060,"Male",4,2,3,1,1,893,"Left Item",0.536376604850214,"Snack","Snack"
57060,"Male",5,2,3,1,1,702,"Left Item",0.789915966386555,"Non Celebrity","Gaze at Product"
57060,"Male",9,1,3,2,1,943,"Right Item",0.431292517006803,"Non Celebrity","Gaze at Product"
57060,"Male",10,3,2,-1,0,1369,"Left Item",0.402203856749311,"Non Celebrity","Gaze at Viewer"
57060,"Male",11,3,3,0,0,994,"Right Item",0.610340479192938,"Snack","Snack"
57060,"Male",12,3,2,-1,0,794,"Left Item",0.478920741989882,"Celebrity","Gaze at Product"
57060,"Male",14,3,4,1,0,1534,"Left Item",0.415573053368329,"Celebrity","Gaze at Viewer"
57060,"Male",16,3,2,-1,0,2945,"Right Item",0.736038719285182,"Celebrity","Gaze at Viewer"
57060,"Male",17,1,2,1,0,1443,"Right Item",0.668557536466775,"Celebrity","Gaze at Product"
57060,"Male",22,2,2,0,0,1168,"Left Item",0.585743801652893,"Celebrity","Gaze at Viewer"
57060,"Male",25,3,2,-1,0,985,"Right Item",0.548262548262548,"Non Celebrity","Gaze at Viewer"
57060,"Male",26,3,2,-1,0,1579,"Left Item",0.618988902589396,"Celebrity","Gaze at Product"
57060,"Male",30,3,4,1,0,1043,"Left Item",0.354556803995006,"Celebrity","Gaze at Viewer"
57060,"Male",33,2,3,1,1,625,"Left Item",0.568333333333333,"Non Celebrity","Gaze at Product"
57060,"Male",35,2,3,1,1,1827,"Right Item",0.4030131826742,"Non Celebrity","Gaze at Product"
57060,"Male",37,3,4,1,0,943,"Left Item",0.472409152086137,"Celebrity","Gaze at Viewer"
57060,"Male",38,1,3,2,1,875,"Right Item",0.573099415204678,"Snack","Snack"
57060,"Male",40,1,2,1,0,1309,"Right Item",0.475822050290135,"Celebrity","Gaze at Viewer"
57060,"Male",41,3,3,0,0,877,"Right Item",0.542568542568543,"Non Celebrity","Gaze at Viewer"
57060,"Male",45,3,3,0,0,951,"Right Item",0.4366391184573,"Non Celebrity","Gaze at Product"
57060,"Male",52,3,2,-1,0,1143,"Left Item",0.380208333333333,"Celebrity","Gaze at Product"
57060,"Male",58,3,2,-1,1,1175,"Right Item",0.7,"Non Celebrity","Gaze at Viewer"
57060,"Male",62,3,2,-1,0,693,"Right Item",0.290135396518375,"Non Celebrity","Gaze at Viewer"
57060,"Male",67,3,3,0,1,885,"Right Item",0.730670103092783,"Snack","Snack"
57060,"Male",69,2,3,1,0,1018,"Left Item",0.390151515151515,"Non Celebrity","Gaze at Product"
57060,"Male",70,3,3,0,0,759,"Right Item",0.352733686067019,"Non Celebrity","Gaze at Viewer"
57060,"Male",73,1,4,3,1,1069,"Left Item",0.393630573248408,"Celebrity","Gaze at Viewer"
57060,"Male",75,3,4,1,1,1200,"Left Item",0.467059980334317,"Celebrity","Gaze at Viewer"
57060,"Male",77,2,2,0,0,751,"Right Item",0.225868725868726,"Celebrity","Gaze at Viewer"
57060,"Male",78,2,2,0,1,950,"Right Item",0.505780346820809,"Celebrity","Gaze at Viewer"
57060,"Male",79,3,4,1,1,886,"Left Item",0.320552147239264,"Celebrity","Gaze at Viewer"
57060,"Male",85,1,2,1,1,1243,"Right Item",0.644474034620506,"Non Celebrity","Gaze at Viewer"
57060,"Male",86,3,2,-1,0,1301,"Right Item",0.825613079019074,"Celebrity","Gaze at Viewer"
57060,"Male",87,3,3,0,0,634,"Right Item",0.22397476340694,"Non Celebrity","Gaze at Product"
57060,"Male",89,1,3,2,0,1234,"Left Item",0.459381044487427,"Non Celebrity","Gaze at Product"
57060,"Male",90,1,2,1,0,1399,"Left Item",0.254901960784314,"Snack","Snack"
57060,"Male",91,3,3,0,1,1127,"Left Item",0.346774193548387,"Snack","Snack"
57060,"Male",92,2,3,1,1,1326,"Left Item",0.474593495934959,"Non Celebrity","Gaze at Product"
57060,"Male",93,2,1,-1,0,1451,"Right Item",0.525394045534151,"Snack","Snack"
57060,"Male",95,2,4,2,1,1118,"Left Item",0.360710321864595,"Celebrity","Gaze at Viewer"
57060,"Male",97,3,3,0,0,617,"Right Item",0.288,"Snack","Snack"
57060,"Male",99,2,3,1,1,652,"Left Item",0.779904306220096,"Non Celebrity","Gaze at Viewer"
57060,"Male",102,2,3,1,1,709,"Left Item",0.749464668094218,"Snack","Snack"
57060,"Male",103,2,3,1,1,601,"Left Item",0.773841961852861,"Snack","Snack"
57060,"Male",104,3,3,0,0,1293,"Left Item",0.246561886051081,"Non Celebrity","Gaze at Product"
57060,"Male",105,1,3,2,1,1185,"Right Item",0.383616383616384,"Non Celebrity","Gaze at Product"
58338,"Female",1,4,2,-2,0,811,"Left Item",0.613675213675214,"Celebrity","Gaze at Viewer"
58338,"Female",2,2,2,0,1,668,"Right Item",0.489841986455982,"Celebrity","Gaze at Product"
58338,"Female",3,2,4,2,0,484,"Right Item",0.323943661971831,"Non Celebrity","Gaze at Product"
58338,"Female",28,2,2,0,1,534,"Right Item",0.344569288389513,"Celebrity","Gaze at Viewer"
58338,"Female",46,2,2,0,1,584,"Left Item",0.637755102040816,"Celebrity","Gaze at Viewer"
58338,"Female",47,1,3,2,1,651,"Left Item",0.5,"Celebrity","Gaze at Product"
58338,"Female",48,3,2,-1,1,868,"Left Item",0.351701782820097,"Celebrity","Gaze at Viewer"
58338,"Female",50,3,4,1,1,935,"Right Item",0.559201141226819,"Non Celebrity","Gaze at Product"
58338,"Female",51,1,2,1,1,809,"Left Item",0.284436493738819,"Celebrity","Gaze at Viewer"
58338,"Female",53,2,2,0,0,643,"Left Item",0.403361344537815,"Celebrity","Gaze at Viewer"
58338,"Female",55,2,3,1,1,1093,"Left Item",0.223964165733483,"Snack","Snack"
58338,"Female",56,3,2,-1,1,535,"Left Item",0.577127659574468,"Non Celebrity","Gaze at Product"
58338,"Female",59,2,2,0,1,466,"Left Item",0.655601659751037,"Non Celebrity","Gaze at Viewer"
58338,"Female",81,3,2,-1,0,551,"Right Item",0.269005847953216,"Celebrity","Gaze at Viewer"
58338,"Female",101,3,2,-1,1,676,"Right Item",0.410798122065728,"Celebrity","Gaze at Viewer"
58338,"Female",104,2,2,0,0,317,"Left Item",0.619718309859155,"Non Celebrity","Gaze at Viewer"
58424,"Female",1,1,3,2,1,1759,"Left Item",0.389566395663957,"Celebrity","Gaze at Viewer"
58424,"Female",2,2,2,0,0,1193,"Left Item",0.245475113122172,"Non Celebrity","Gaze at Product"
58424,"Female",3,3,4,1,1,1057,"Left Item",0.58492975734355,"Non Celebrity","Gaze at Product"
58424,"Female",4,3,2,-1,0,825,"Right Item",0.333846153846154,"Non Celebrity","Gaze at Product"
58424,"Female",5,2,1,-1,1,2546,"Left Item",0.304083885209713,"Celebrity","Gaze at Viewer"
58424,"Female",6,2,1,-1,0,1393,"Left Item",0.391450125733445,"Celebrity","Gaze at Viewer"
58424,"Female",7,2,4,2,1,801,"Right Item",0.428348909657321,"Non Celebrity","Gaze at Viewer"
58424,"Female",10,2,4,2,1,734,"Right Item",0.5,"Celebrity","Gaze at Product"
58424,"Female",11,2,2,0,0,2227,"Left Item",0.474385245901639,"Non Celebrity","Gaze at Product"
58424,"Female",12,2,2,0,1,1452,"Left Item",0.312239800166528,"Non Celebrity","Gaze at Viewer"
58424,"Female",13,2,4,2,1,1118,"Right Item",0.73866090712743,"Non Celebrity","Gaze at Product"
58424,"Female",15,1,2,1,0,3320,"Left Item",0.902452619843924,"Non Celebrity","Gaze at Product"
58424,"Female",16,4,2,-2,0,1960,"Left Item",0.208830548926014,"Non Celebrity","Gaze at Viewer"
58424,"Female",18,4,3,-1,0,3745,"Left Item",0.121317157712305,"Celebrity","Gaze at Viewer"
58424,"Female",21,4,2,-2,0,4569,"Left Item",0.308166409861325,"Non Celebrity","Gaze at Product"
58424,"Female",22,3,2,-1,0,1285,"Right Item",0.464876033057851,"Non Celebrity","Gaze at Product"
58424,"Female",23,2,4,2,1,2761,"Left Item",0.97741935483871,"Non Celebrity","Gaze at Product"
58424,"Female",24,3,1,-2,0,1911,"Left Item",0.464220183486239,"Celebrity","Gaze at Viewer"
58424,"Female",32,2,2,0,1,1785,"Right Item",0.379179810725552,"Non Celebrity","Gaze at Viewer"
58424,"Female",33,2,1,-1,0,968,"Left Item",0.511479591836735,"Celebrity","Gaze at Viewer"
58424,"Female",37,1,2,1,0,902,"Right Item",0.635211267605634,"Snack","Snack"
58424,"Female",39,1,2,1,0,1918,"Right Item",0.203876525484566,"Non Celebrity","Gaze at Viewer"
58424,"Female",41,2,4,2,1,1317,"Right Item",0.583636363636364,"Celebrity","Gaze at Product"
58424,"Female",42,3,1,-2,0,1910,"Right Item",0.285883047844064,"Celebrity","Gaze at Viewer"
58424,"Female",43,1,2,1,0,1377,"Left Item",0.597796143250689,"Non Celebrity","Gaze at Viewer"
58424,"Female",44,4,3,-1,0,1352,"Left Item",0.360352422907489,"Celebrity","Gaze at Viewer"
58424,"Female",45,2,2,0,0,1519,"Right Item",0.527922561429635,"Non Celebrity","Gaze at Product"
58424,"Female",46,2,2,0,0,1377,"Right Item",0.517561983471074,"Non Celebrity","Gaze at Viewer"
58424,"Female",48,2,2,0,0,1117,"Left Item",0.588565022421525,"Non Celebrity","Gaze at Product"
58424,"Female",51,2,4,2,1,2193,"Left Item",0.460428073668492,"Celebrity","Gaze at Product"
58424,"Female",52,2,2,0,1,1517,"Right Item",0.428464977645306,"Non Celebrity","Gaze at Viewer"
58424,"Female",53,4,2,-2,0,2978,"Left Item",0.263970588235294,"Non Celebrity","Gaze at Viewer"
58424,"Female",56,4,3,-1,0,1986,"Left Item",0.310722100656455,"Celebrity","Gaze at Viewer"
58424,"Female",58,2,3,1,1,2087,"Right Item",0.574043261231281,"Celebrity","Gaze at Viewer"
58424,"Female",62,4,4,0,0,943,"Right Item",0.440047961630695,"Celebrity","Gaze at Product"
58424,"Female",64,2,2,0,0,1026,"Right Item",0.584269662921348,"Non Celebrity","Gaze at Viewer"
58424,"Female",65,3,2,-1,0,1828,"Right Item",0.229980781550288,"Non Celebrity","Gaze at Viewer"
58424,"Female",67,4,2,-2,0,1159,"Right Item",0.443169968717414,"Non Celebrity","Gaze at Product"
58424,"Female",68,2,2,0,1,1326,"Left Item",0.600355239786856,"Snack","Snack"
58424,"Female",69,2,1,-1,0,1143,"Left Item",0.35097192224622,"Celebrity","Gaze at Viewer"
58424,"Female",70,2,3,1,1,1168,"Right Item",0.559959349593496,"Celebrity","Gaze at Product"
58424,"Female",71,4,2,-2,0,1769,"Left Item",0.391530944625407,"Non Celebrity","Gaze at Viewer"
58424,"Female",72,3,4,1,1,1025,"Right Item",0.450588235294118,"Non Celebrity","Gaze at Viewer"
58424,"Female",73,3,3,0,1,1769,"Left Item",0.545690213869086,"Celebrity","Gaze at Viewer"
58424,"Female",74,1,3,2,1,1869,"Right Item",0.327086882453152,"Celebrity","Gaze at Product"
58424,"Female",75,2,1,-1,0,3053,"Left Item",0.416520210896309,"Celebrity","Gaze at Viewer"
58424,"Female",76,2,3,1,1,1702,"Right Item",0.39551282051282,"Celebrity","Gaze at Viewer"
58424,"Female",77,4,2,-2,0,810,"Right Item",0.257281553398058,"Non Celebrity","Gaze at Viewer"
58424,"Female",79,2,2,0,0,1886,"Left Item",0.318663838812301,"Snack","Snack"
58424,"Female",80,1,1,0,0,1402,"Right Item",0.521518987341772,"Celebrity","Gaze at Viewer"
58424,"Female",81,3,2,-1,0,2787,"Right Item",0.630443159922929,"Snack","Snack"
58424,"Female",82,2,3,1,1,1568,"Right Item",0.557071069633884,"Celebrity","Gaze at Viewer"
58424,"Female",86,4,4,0,1,3078,"Right Item",0.351177730192719,"Non Celebrity","Gaze at Viewer"
58424,"Female",87,3,4,1,1,2644,"Left Item",0.224714518760196,"Celebrity","Gaze at Product"
58424,"Female",89,3,2,-1,0,2158,"Left Item",0.396782841823056,"Snack","Snack"
58424,"Female",90,2,1,-1,0,1243,"Left Item",0.371480472297911,"Celebrity","Gaze at Viewer"
58424,"Female",91,2,4,2,1,734,"Right Item",0.636363636363636,"Celebrity","Gaze at Product"
58424,"Female",92,2,4,2,1,1135,"Left Item",0.524418604651163,"Non Celebrity","Gaze at Product"
58424,"Female",94,2,2,0,0,3111,"Left Item",0.302474402730375,"Non Celebrity","Gaze at Viewer"
58424,"Female",95,4,1,-3,0,976,"Right Item",0.472887767969735,"Celebrity","Gaze at Viewer"
58424,"Female",97,2,2,0,1,1459,"Right Item",0.60261337432744,"Snack","Snack"
58424,"Female",100,2,4,2,1,2436,"Right Item",0.182997762863535,"Non Celebrity","Gaze at Viewer"
58424,"Female",104,2,2,0,0,858,"Right Item",0.365714285714286,"Non Celebrity","Gaze at Viewer"
58424,"Female",105,3,2,-1,0,1668,"Left Item",0.250348675034868,"Non Celebrity","Gaze at Viewer"
58499,"Female",1,4,2,-2,0,926,"Left Item",0.511318242343542,"Non Celebrity","Gaze at Product"
58499,"Female",3,2,4,2,1,635,"Right Item",0.431924882629108,"Celebrity","Gaze at Viewer"
58499,"Female",5,2,2,0,0,709,"Right Item",0.562091503267974,"Snack","Snack"
58499,"Female",6,4,3,-1,0,1418,"Left Item",0.46551724137931,"Celebrity","Gaze at Product"
58499,"Female",9,3,4,1,1,792,"Right Item",0.698181818181818,"Celebrity","Gaze at Viewer"
58499,"Female",11,3,2,-1,0,877,"Left Item",0.560583941605839,"Non Celebrity","Gaze at Product"
58499,"Female",12,2,3,1,1,734,"Right Item",0.465940054495913,"Non Celebrity","Gaze at Viewer"
58499,"Female",14,4,2,-2,0,667,"Right Item",0.510204081632653,"Snack","Snack"
58499,"Female",15,2,3,1,1,651,"Right Item",0.544117647058823,"Celebrity","Gaze at Product"
58499,"Female",16,3,3,0,1,560,"Right Item",0.453804347826087,"Celebrity","Gaze at Product"
58499,"Female",17,2,2,0,0,909,"Right Item",0.578947368421053,"Non Celebrity","Gaze at Product"
58499,"Female",18,3,1,-2,0,1001,"Left Item",0.595641646489104,"Non Celebrity","Gaze at Viewer"
58499,"Female",19,4,3,-1,0,660,"Right Item",0.415349887133183,"Non Celebrity","Gaze at Viewer"
58499,"Female",23,1,2,1,1,1044,"Right Item",0.65281173594132,"Non Celebrity","Gaze at Product"
58499,"Female",24,1,4,3,1,609,"Right Item",0.659305993690852,"Celebrity","Gaze at Viewer"
58499,"Female",29,3,3,0,0,584,"Right Item",0.434895833333333,"Non Celebrity","Gaze at Viewer"
58499,"Female",31,2,4,2,1,567,"Right Item",0.38,"Celebrity","Gaze at Viewer"
58499,"Female",32,3,3,0,0,959,"Left Item",0.340599455040872,"Celebrity","Gaze at Product"
58499,"Female",33,2,3,1,0,692,"Right Item",0.41407867494824,"Non Celebrity","Gaze at Viewer"
58499,"Female",34,3,2,-1,1,693,"Right Item",0.52723311546841,"Snack","Snack"
58499,"Female",35,3,2,-1,0,759,"Right Item",0.196363636363636,"Non Celebrity","Gaze at Product"
58499,"Female",36,2,3,1,1,743,"Right Item",0.229862475442043,"Non Celebrity","Gaze at Viewer"
58499,"Female",38,3,2,-1,0,1961,"Left Item",0.187954996690933,"Snack","Snack"
58499,"Female",43,1,3,2,1,1243,"Right Item",0.47940074906367,"Non Celebrity","Gaze at Viewer"
58499,"Female",44,2,2,0,0,1185,"Left Item",0.566101694915254,"Snack","Snack"
58499,"Female",45,2,2,0,0,908,"Right Item",0.714592274678112,"Snack","Snack"
58499,"Female",47,2,4,2,1,668,"Right Item",0.42393509127789,"Celebrity","Gaze at Viewer"
58499,"Female",48,3,1,-2,0,876,"Right Item",0.586261980830671,"Non Celebrity","Gaze at Viewer"
58499,"Female",52,2,2,0,1,707,"Right Item",0.624463519313305,"Non Celebrity","Gaze at Product"
58499,"Female",53,2,4,2,1,618,"Right Item",0.410798122065728,"Celebrity","Gaze at Viewer"
58499,"Female",54,3,4,1,1,726,"Right Item",0.494490358126722,"Celebrity","Gaze at Viewer"
58499,"Female",55,2,2,0,0,892,"Right Item",0.777150916784203,"Snack","Snack"
58499,"Female",56,3,4,1,1,592,"Right Item",0.231843575418994,"Celebrity","Gaze at Viewer"
58499,"Female",58,1,3,2,1,960,"Left Item",0.508840864440079,"Non Celebrity","Gaze at Viewer"
58499,"Female",59,3,2,-1,1,1102,"Right Item",0.749167591564928,"Non Celebrity","Gaze at Product"
58499,"Female",60,3,3,0,0,867,"Left Item",0.464347826086957,"Non Celebrity","Gaze at Viewer"
58499,"Female",62,3,3,0,0,1301,"Left Item",0.263940520446097,"Non Celebrity","Gaze at Viewer"
58499,"Female",64,2,3,1,1,584,"Right Item",0.308571428571429,"Non Celebrity","Gaze at Viewer"
58499,"Female",68,1,3,2,1,859,"Right Item",0.513776337115073,"Snack","Snack"
58499,"Female",74,2,1,-1,0,617,"Left Item",0.624624624624625,"Non Celebrity","Gaze at Viewer"
58499,"Female",75,2,2,0,1,601,"Right Item",0.408719346049046,"Non Celebrity","Gaze at Product"
58499,"Female",77,3,2,-1,0,433,"Right Item",0.288683602771363,"Non Celebrity","Gaze at Product"
58499,"Female",78,2,3,1,0,701,"Right Item",0.508130081300813,"Non Celebrity","Gaze at Viewer"
58499,"Female",80,3,3,0,0,793,"Right Item",0.427756653992395,"Non Celebrity","Gaze at Viewer"
58499,"Female",81,1,2,1,0,659,"Left Item",0.601307189542484,"Snack","Snack"
58499,"Female",87,1,2,1,1,1026,"Right Item",0.468934911242604,"Celebrity","Gaze at Product"
58499,"Female",88,3,4,1,1,517,"Right Item",0.531835205992509,"Celebrity","Gaze at Viewer"
58499,"Female",89,1,2,1,0,875,"Right Item",0.34504132231405,"Non Celebrity","Gaze at Product"
58499,"Female",90,2,3,1,1,834,"Right Item",0.298747763864043,"Snack","Snack"
58499,"Female",91,1,2,1,1,659,"Right Item",0.419664268585132,"Non Celebrity","Gaze at Product"
58499,"Female",92,4,2,-2,0,699,"Right Item",0.571078431372549,"Snack","Snack"
58499,"Female",93,3,2,-1,0,701,"Left Item",0.511002444987775,"Snack","Snack"
58499,"Female",94,3,2,-1,0,850,"Left Item",0.281425891181989,"Snack","Snack"
58499,"Female",95,2,3,1,1,826,"Right Item",0.506389776357827,"Celebrity","Gaze at Product"
58499,"Female",101,2,1,-1,1,627,"Right Item",0.547008547008547,"Non Celebrity","Gaze at Viewer"
58499,"Female",103,4,4,0,1,618,"Right Item",0.450704225352113,"Celebrity","Gaze at Viewer"
58499,"Female",104,2,4,2,1,659,"Right Item",0.435729847494553,"Celebrity","Gaze at Product"
58520,"Female",1,2,3,1,0,3673,"Right Item",0.426253687315634,"Celebrity","Gaze at Product"
58520,"Female",2,4,1,-3,0,1561,"Left Item",0.424110384894699,"Non Celebrity","Gaze at Product"
58520,"Female",3,4,2,-2,0,1736,"Left Item",0.310606060606061,"Celebrity","Gaze at Viewer"
58520,"Female",4,4,1,-3,0,1251,"Right Item",0.65009746588694,"Non Celebrity","Gaze at Viewer"
58520,"Female",5,2,3,1,1,702,"Right Item",0.626774847870183,"Celebrity","Gaze at Product"
58520,"Female",6,1,1,0,1,986,"Right Item",0.760598503740648,"Non Celebrity","Gaze at Product"
58520,"Female",8,3,3,0,0,543,"Right Item",0.275449101796407,"Non Celebrity","Gaze at Viewer"
58520,"Female",9,3,1,-2,0,1094,"Right Item",0.391067538126362,"Non Celebrity","Gaze at Product"
58520,"Female",10,4,4,0,1,2369,"Right Item",0.682982616651418,"Celebrity","Gaze at Viewer"
58520,"Female",12,4,3,-1,0,1518,"Left Item",0.394957983193277,"Non Celebrity","Gaze at Viewer"
58520,"Female",13,1,4,3,1,902,"Right Item",0.560583941605839,"Non Celebrity","Gaze at Product"
58520,"Female",14,2,2,0,0,1234,"Left Item",0.608445297504798,"Snack","Snack"
58520,"Female",15,1,2,1,1,750,"Right Item",0.621129326047359,"Snack","Snack"
58520,"Female",17,2,4,2,1,651,"Left Item",0.425720620842572,"Celebrity","Gaze at Viewer"
58520,"Female",18,4,1,-3,0,484,"Left Item",0.584795321637427,"Non Celebrity","Gaze at Product"
58520,"Female",19,4,2,-2,0,1620,"Left Item",0.379833206974981,"Celebrity","Gaze at Viewer"
58520,"Female",20,3,4,1,1,1561,"Right Item",0.594007490636704,"Celebrity","Gaze at Viewer"
58520,"Female",21,4,3,-1,0,1009,"Right Item",0.608158220024722,"Celebrity","Gaze at Product"
58520,"Female",22,1,2,1,1,585,"Left Item",0.501246882793017,"Celebrity","Gaze at Product"
58520,"Female",23,4,1,-3,0,632,"Right Item",0.551470588235294,"Snack","Snack"
58520,"Female",24,1,3,2,1,567,"Left Item",0.5,"Non Celebrity","Gaze at Viewer"
