"subject","trial","fix_type","fix_time","Celebrity_Manipulation","Gaze_Manipulation"
58520,2,"Face",0.424624755275179,"Non Celebrity","Gaze at Product"
58520,2,"Elsewhere",0.179682401566239,"Non Celebrity","Gaze at Product"
58520,3,"Product",0.111228589553817,"Non Celebrity","Gaze at Viewer"
58520,3,"Face",0.786635652357792,"Non Celebrity","Gaze at Viewer"
58520,3,"Elsewhere",0.102135758088391,"Non Celebrity","Gaze at Viewer"
58520,4,"Product",0.425087873462214,"Celebrity","Gaze at Product"
58520,4,"Face",0.448594024604569,"Celebrity","Gaze at Product"
58520,4,"Elsewhere",0.126318101933217,"Celebrity","Gaze at Product"
58520,5,"Product",0.241770220187486,"Celebrity","Gaze at Product"
58520,5,"Face",0.556572923479398,"Celebrity","Gaze at Product"
58520,5,"Elsewhere",0.201656856333116,"Celebrity","Gaze at Product"
58520,9,"Product",0.421264855687606,"Non Celebrity","Gaze at Viewer"
58520,9,"Face",0.362691001697793,"Non Celebrity","Gaze at Viewer"
58520,9,"Elsewhere",0.216044142614601,"Non Celebrity","Gaze at Viewer"
58520,10,"Product",0.126466197483472,"Celebrity","Gaze at Product"
58520,10,"Face",0.82725527831094,"Celebrity","Gaze at Product"
58520,10,"Elsewhere",0.0462785242055879,"Celebrity","Gaze at Product"
58520,11,"Product",0.337633451957295,"Non Celebrity","Gaze at Viewer"
58520,11,"Face",0.376779359430605,"Non Celebrity","Gaze at Viewer"
58520,11,"Elsewhere",0.2855871886121,"Non Celebrity","Gaze at Viewer"
58520,12,"Product",0.036374974017876,"Non Celebrity","Gaze at Product"
58520,12,"Face",0.649760964456454,"Non Celebrity","Gaze at Product"
58520,12,"Elsewhere",0.31386406152567,"Non Celebrity","Gaze at Product"
58520,13,"Product",0.389566680689945,"Non Celebrity","Gaze at Product"
58520,13,"Face",0.536811106436685,"Non Celebrity","Gaze at Product"
58520,13,"Elsewhere",0.07362221287337,"Non Celebrity","Gaze at Product"
58520,14,"Product",0.548826487845767,"Celebrity","Gaze at Viewer"
58520,14,"Face",0.35498742665549,"Celebrity","Gaze at Viewer"
58520,14,"Elsewhere",0.096186085498743,"Celebrity","Gaze at Viewer"
58520,15,"Product",0.110171239942232,"Celebrity","Gaze at Viewer"
58520,15,"Face",0.636888797194141,"Celebrity","Gaze at Viewer"
58520,15,"Elsewhere",0.252939962863627,"Celebrity","Gaze at Viewer"
58638,1,"Product",0.410513141426783,"Celebrity","Gaze at Viewer"
58638,1,"Face",0.519607843137255,"Celebrity","Gaze at Viewer"
58638,1,"Elsewhere",0.0698790154359619,"Celebrity","Gaze at Viewer"
58638,3,"Product",0.294962573336031,"Non Celebrity","Gaze at Viewer"
58638,3,"Face",0.433542383168116,"Non Celebrity","Gaze at Viewer"
58638,3,"Elsewhere",0.271495043495853,"Non Celebrity","Gaze at Viewer"
58638,4,"Product",0.498868545566756,"Non Celebrity","Gaze at Viewer"
58638,4,"Face",0.320921621065624,"Non Celebrity","Gaze at Viewer"
58638,4,"Elsewhere",0.18020983336762,"Non Celebrity","Gaze at Viewer"
58638,5,"Product",0.319806178073895,"Non Celebrity","Gaze at Viewer"
58638,5,"Face",0.341813042600444,"Non Celebrity","Gaze at Viewer"
58638,5,"Elsewhere",0.338380779325661,"Non Celebrity","Gaze at Viewer"
58638,7,"Product",0.403264812575574,"Celebrity","Gaze at Product"
58638,7,"Face",0.250503829101169,"Celebrity","Gaze at Product"
58638,7,"Elsewhere",0.346231358323257,"Celebrity","Gaze at Product"
58638,8,"Product",0.482207844723008,"Non Celebrity","Gaze at Product"
58638,8,"Face",0.414880711686211,"Non Celebrity","Gaze at Product"
58638,8,"Elsewhere",0.102911443590781,"Non Celebrity","Gaze at Product"
58638,9,"Product",0.549355358581789,"Non Celebrity","Gaze at Product"
58638,9,"Face",0.267324738114424,"Non Celebrity","Gaze at Product"
58638,9,"Elsewhere",0.183319903303787,"Non Celebrity","Gaze at Product"
58638,10,"Product",0.572373862696443,"Celebrity","Gaze at Product"
58638,10,"Face",0.251861042183623,"Celebrity","Gaze at Product"
58638,10,"Elsewhere",0.175765095119934,"Celebrity","Gaze at Product"
58638,11,"Product",0.3474216380182,"Celebrity","Gaze at Viewer"
58638,11,"Face",0.403033367037412,"Celebrity","Gaze at Viewer"
58638,11,"Elsewhere",0.249544994944388,"Celebrity","Gaze at Viewer"
58638,13,"Product",0.662427022518765,"Celebrity","Gaze at Viewer"
58638,13,"Face",0.247080900750626,"Celebrity","Gaze at Viewer"
58638,13,"Elsewhere",0.0904920767306088,"Celebrity","Gaze at Viewer"
58638,14,"Product",0.635431918008785,"Celebrity","Gaze at Product"
58638,14,"Face",0.319180087847731,"Celebrity","Gaze at Product"
58638,14,"Elsewhere",0.0453879941434846,"Celebrity","Gaze at Product"
58638,15,"Product",0.214180517567852,"Non Celebrity","Gaze at Product"
58638,15,"Face",0.647170208289501,"Non Celebrity","Gaze at Product"
58638,15,"Elsewhere",0.138649274142647,"Non Celebrity","Gaze at Product"
58767,1,"Product",0.564963503649635,"Celebrity","Gaze at Product"
58767,1,"Face",0.354953076120959,"Celebrity","Gaze at Product"
58767,1,"Elsewhere",0.080083420229406,"Celebrity","Gaze at Product"
58767,2,"Product",0.45596274549504,"Celebrity","Gaze at Viewer"
58767,2,"Face",0.456165215630694,"Celebrity","Gaze at Viewer"
58767,2,"Elsewhere",0.087872038874266,"Celebrity","Gaze at Viewer"
58767,3,"Product",0.332571191020578,"Non Celebrity","Gaze at Product"
58767,3,"Face",0.404073997090002,"Non Celebrity","Gaze at Product"
58767,3,"Elsewhere",0.26335481188942,"Non Celebrity","Gaze at Product"
58767,6,"Product",0.53555787278415,"Non Celebrity","Gaze at Product"
58767,6,"Face",0.238581856100104,"Non Celebrity","Gaze at Product"
58767,6,"Elsewhere",0.225860271115746,"Non Celebrity","Gaze at Product"
58767,7,"Product",0.295935296557445,"Celebrity","Gaze at Product"
58767,7,"Face",0.472418083782663,"Celebrity","Gaze at Product"
58767,7,"Elsewhere",0.231646619659892,"Celebrity","Gaze at Product"
58767,8,"Product",0.392612575223075,"Celebrity","Gaze at Viewer"
58767,8,"Face",0.463789167877153,"Celebrity","Gaze at Viewer"
58767,8,"Elsewhere",0.143598256899772,"Celebrity","Gaze at Viewer"
58767,9,"Product",0.60577915376677,"Non Celebrity","Gaze at Viewer"
58767,9,"Face",0.259855521155831,"Non Celebrity","Gaze at Viewer"
58767,9,"Elsewhere",0.134365325077399,"Non Celebrity","Gaze at Viewer"
58767,10,"Product",0.124797734627832,"Celebrity","Gaze at Viewer"
58767,10,"Face",0.769012944983818,"Celebrity","Gaze at Viewer"
58767,10,"Elsewhere",0.10618932038835,"Celebrity","Gaze at Viewer"
58767,12,"Product",0.157850895460225,"Non Celebrity","Gaze at Viewer"
58767,12,"Face",0.4533527696793,"Non Celebrity","Gaze at Viewer"
58767,12,"Elsewhere",0.388796334860475,"Non Celebrity","Gaze at Viewer"
58767,13,"Product",0.50180149283841,"Non Celebrity","Gaze at Product"
58767,13,"Face",0.48819850716159,"Non Celebrity","Gaze at Product"
58767,13,"Elsewhere",0.01,"Non Celebrity","Gaze at Product"
58767,14,"Product",0.279698302954117,"Celebrity","Gaze at Product"
58767,14,"Face",0.66436203645506,"Celebrity","Gaze at Product"
58767,14,"Elsewhere",0.0559396605908234,"Celebrity","Gaze at Product"
59827,1,"Product",0.759219088937093,"Celebrity","Gaze at Viewer"
59827,1,"Face",0.188503253796095,"Celebrity","Gaze at Viewer"
59827,1,"Elsewhere",0.052277657266812,"Celebrity","Gaze at Viewer"
59827,2,"Product",0.493195206175096,"Non Celebrity","Gaze at Product"
59827,2,"Face",0.132236441194394,"Non Celebrity","Gaze at Product"
59827,2,"Elsewhere",0.37456835263051,"Non Celebrity","Gaze at Product"
59827,3,"Product",0.735515348648099,"Non Celebrity","Gaze at Viewer"
59827,3,"Face",0.217117300264281,"Non Celebrity","Gaze at Viewer"
59827,3,"Elsewhere",0.0473673510876201,"Non Celebrity","Gaze at Viewer"
59827,4,"Product",0.711038961038961,"Celebrity","Gaze at Product"
59827,4,"Face",0.151731601731602,"Celebrity","Gaze at Product"
59827,4,"Elsewhere",0.137229437229437,"Celebrity","Gaze at Product"
59827,5,"Product",0.709068776628119,"Celebrity","Gaze at Product"
59827,5,"Face",0.116656522621222,"Celebrity","Gaze at Product"
59827,5,"Elsewhere",0.174274700750659,"Celebrity","Gaze at Product"
59827,6,"Product",0.808670279283035,"Non Celebrity","Gaze at Product"
59827,6,"Face",0.156523551479783,"Non Celebrity","Gaze at Product"
59827,6,"Elsewhere",0.0348061692371822,"Non Celebrity","Gaze at Product"
59827,9,"Product",0.464470685726124,"Non Celebrity","Gaze at Viewer"
59827,9,"Face",0.452454940957116,"Non Celebrity","Gaze at Viewer"
59827,9,"Elsewhere",0.08307437331676,"Non Celebrity","Gaze at Viewer"
59827,10,"Product",0.609605911330049,"Celebrity","Gaze at Viewer"
59827,10,"Face",0.26867816091954,"Celebrity","Gaze at Viewer"
59827,10,"Elsewhere",0.121715927750411,"Celebrity","Gaze at Viewer"
59827,11,"Product",0.786334012219959,"Celebrity","Gaze at Viewer"
59827,11,"Face",0.203665987780041,"Celebrity","Gaze at Viewer"
59827,11,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
59827,12,"Product",0.732977588046958,"Non Celebrity","Gaze at Viewer"
59827,12,"Face",0.181643543223052,"Non Celebrity","Gaze at Viewer"
59827,12,"Elsewhere",0.08537886872999,"Non Celebrity","Gaze at Viewer"
59827,14,"Product",0.749174809989142,"Non Celebrity","Gaze at Product"
59827,14,"Face",0.240825190010858,"Non Celebrity","Gaze at Product"
59827,14,"Elsewhere",0.01,"Non Celebrity","Gaze at Product"
59827,15,"Product",0.852785685237901,"Celebrity","Gaze at Product"
59827,15,"Face",0.10492069947133,"Celebrity","Gaze at Product"
59827,15,"Elsewhere",0.0422936152907686,"Celebrity","Gaze at Product"
59837,1,"Product",0.636761487964989,"Non Celebrity","Gaze at Viewer"
59837,1,"Face",0.239168490153173,"Non Celebrity","Gaze at Viewer"
59837,1,"Elsewhere",0.124070021881838,"Non Celebrity","Gaze at Viewer"
59837,3,"Product",0.810851707738867,"Non Celebrity","Gaze at Product"
59837,3,"Face",0.143968871595331,"Non Celebrity","Gaze at Product"
59837,3,"Elsewhere",0.045179420665802,"Non Celebrity","Gaze at Product"
59837,4,"Product",0.353117092247527,"Non Celebrity","Gaze at Viewer"
59837,4,"Face",0.28594432942259,"Non Celebrity","Gaze at Viewer"
59837,4,"Elsewhere",0.360938578329883,"Non Celebrity","Gaze at Viewer"
59837,5,"Product",0.828356558283566,"Celebrity","Gaze at Product"
59837,5,"Face",0.157044901570449,"Celebrity","Gaze at Product"
59837,5,"Elsewhere",0.0145985401459854,"Celebrity","Gaze at Product"
59837,6,"Product",0.714381121994657,"Non Celebrity","Gaze at Product"
59837,6,"Face",0.129786286731968,"Non Celebrity","Gaze at Product"
59837,6,"Elsewhere",0.155832591273375,"Non Celebrity","Gaze at Product"
59837,7,"Product",0.29366134751773,"Celebrity","Gaze at Product"
59837,7,"Face",0.430851063829787,"Celebrity","Gaze at Product"
59837,7,"Elsewhere",0.275487588652483,"Celebrity","Gaze at Product"
59837,8,"Product",0.726522187822497,"Celebrity","Gaze at Product"
59837,8,"Face",0.216511867905057,"Celebrity","Gaze at Product"
59837,8,"Elsewhere",0.056965944272446,"Celebrity","Gaze at Product"
59837,9,"Product",0.17522086663862,"Non Celebrity","Gaze at Viewer"
59837,9,"Face",0.773874631888936,"Non Celebrity","Gaze at Viewer"
59837,9,"Elsewhere",0.0509045014724443,"Non Celebrity","Gaze at Viewer"
59837,12,"Product",0.790667248146533,"Celebrity","Gaze at Viewer"
59837,12,"Face",0.134539904055822,"Celebrity","Gaze at Viewer"
59837,12,"Elsewhere",0.074792847797645,"Celebrity","Gaze at Viewer"
59837,13,"Product",0.7204499781564,"Celebrity","Gaze at Viewer"
59837,13,"Face",0.2695500218436,"Celebrity","Gaze at Viewer"
59837,13,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
59837,14,"Product",0.460762823323104,"Non Celebrity","Gaze at Product"
59837,14,"Face",0.27224901359053,"Non Celebrity","Gaze at Product"
59837,14,"Elsewhere",0.266988163086366,"Non Celebrity","Gaze at Product"
59837,15,"Product",0.600897819581017,"Celebrity","Gaze at Viewer"
59837,15,"Face",0.311885421120137,"Celebrity","Gaze at Viewer"
59837,15,"Elsewhere",0.0872167592988457,"Celebrity","Gaze at Viewer"
59852,1,"Product",0.703094983991462,"Celebrity","Gaze at Viewer"
59852,1,"Face",0.142155816435432,"Celebrity","Gaze at Viewer"
59852,1,"Elsewhere",0.154749199573106,"Celebrity","Gaze at Viewer"
59852,3,"Product",0.252466367713005,"Celebrity","Gaze at Product"
59852,3,"Face",0.291479820627803,"Celebrity","Gaze at Product"
59852,3,"Elsewhere",0.456053811659192,"Celebrity","Gaze at Product"
59852,4,"Product",0.311991869918699,"Celebrity","Gaze at Product"
59852,4,"Face",0.532113821138211,"Celebrity","Gaze at Product"
59852,4,"Elsewhere",0.15589430894309,"Celebrity","Gaze at Product"
59852,5,"Product",0.529656607700312,"Non Celebrity","Gaze at Product"
59852,5,"Face",0.336732570239334,"Non Celebrity","Gaze at Product"
59852,5,"Elsewhere",0.133610822060354,"Non Celebrity","Gaze at Product"
59852,6,"Product",0.305297209866558,"Non Celebrity","Gaze at Product"
59852,6,"Face",0.26142337242216,"Non Celebrity","Gaze at Product"
59852,6,"Elsewhere",0.433279417711282,"Non Celebrity","Gaze at Product"
59852,7,"Product",0.447379114181227,"Celebrity","Gaze at Product"
59852,7,"Face",0.493295408370581,"Celebrity","Gaze at Product"
59852,7,"Elsewhere",0.059325477448192,"Celebrity","Gaze at Product"
59852,8,"Product",0.149198233790379,"Non Celebrity","Gaze at Viewer"
59852,8,"Face",0.844991866139902,"Non Celebrity","Gaze at Viewer"
59852,8,"Elsewhere",0.00580990006971902,"Non Celebrity","Gaze at Viewer"
59852,9,"Product",0.883319805194805,"Non Celebrity","Gaze at Product"
59852,9,"Face",0.0779220779220779,"Non Celebrity","Gaze at Product"
59852,9,"Elsewhere",0.0387581168831171,"Non Celebrity","Gaze at Product"
59852,11,"Product",0.565820354171112,"Celebrity","Gaze at Viewer"
59852,11,"Face",0.427138894815447,"Celebrity","Gaze at Viewer"
59852,11,"Elsewhere",0.00704075101344143,"Celebrity","Gaze at Viewer"
59852,13,"Product",0.525793650793651,"Non Celebrity","Gaze at Viewer"
59852,13,"Face",0.25352733686067,"Non Celebrity","Gaze at Viewer"
59852,13,"Elsewhere",0.220679012345679,"Non Celebrity","Gaze at Viewer"
59852,15,"Product",0.295398977550567,"Celebrity","Gaze at Viewer"
59852,15,"Face",0.637697266059124,"Celebrity","Gaze at Viewer"
59852,15,"Elsewhere",0.066903756390309,"Celebrity","Gaze at Viewer"
60098,1,"Product",0.466791588590465,"Celebrity","Gaze at Viewer"
60098,1,"Face",0.376847803456173,"Celebrity","Gaze at Viewer"
60098,1,"Elsewhere",0.156360607953362,"Celebrity","Gaze at Viewer"
60098,2,"Product",0.356906534325889,"Celebrity","Gaze at Product"
60098,2,"Face",0.384408602150538,"Celebrity","Gaze at Product"
60098,2,"Elsewhere",0.258684863523573,"Celebrity","Gaze at Product"
60098,3,"Product",0.39202172096909,"Non Celebrity","Gaze at Product"
60098,3,"Face",0.513993316624895,"Non Celebrity","Gaze at Product"
60098,3,"Elsewhere",0.093984962406015,"Non Celebrity","Gaze at Product"
60098,4,"Product",0.259579728059332,"Non Celebrity","Gaze at Product"
60098,4,"Face",0.724969097651421,"Non Celebrity","Gaze at Product"
60098,4,"Elsewhere",0.015451174289247,"Non Celebrity","Gaze at Product"
60098,5,"Product",0.300506115563054,"Non Celebrity","Gaze at Viewer"
60098,5,"Face",0.525516659637283,"Non Celebrity","Gaze at Viewer"
60098,5,"Elsewhere",0.173977224799663,"Non Celebrity","Gaze at Viewer"
60098,7,"Product",0.335686777920411,"Non Celebrity","Gaze at Viewer"
60098,7,"Face",0.564398801882755,"Non Celebrity","Gaze at Viewer"
60098,7,"Elsewhere",0.0999144201968336,"Non Celebrity","Gaze at Viewer"
60098,8,"Product",0.304173693086003,"Celebrity","Gaze at Product"
60098,8,"Face",0.546585160202361,"Celebrity","Gaze at Product"
60098,8,"Elsewhere",0.149241146711636,"Celebrity","Gaze at Product"
60098,11,"Product",0.121733846465465,"Celebrity","Gaze at Viewer"
60098,11,"Face",0.822564310309905,"Celebrity","Gaze at Viewer"
60098,11,"Elsewhere",0.0557018432246303,"Celebrity","Gaze at Viewer"
60098,12,"Product",0.222757111597374,"Celebrity","Gaze at Viewer"
60098,12,"Face",0.767242888402626,"Celebrity","Gaze at Viewer"
60098,12,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
60098,13,"Product",0.289409683838161,"Celebrity","Gaze at Product"
60098,13,"Face",0.649568870218881,"Celebrity","Gaze at Product"
60098,13,"Elsewhere",0.0610214459429582,"Celebrity","Gaze at Product"
60098,14,"Product",0.147001934235977,"Non Celebrity","Gaze at Product"
60098,14,"Face",0.686438856651622,"Non Celebrity","Gaze at Product"
60098,14,"Elsewhere",0.166559209112401,"Non Celebrity","Gaze at Product"
60098,15,"Product",0.247113163972286,"Non Celebrity","Gaze at Viewer"
60098,15,"Face",0.670585765273987,"Non Celebrity","Gaze at Viewer"
60098,15,"Elsewhere",0.0823010707537267,"Non Celebrity","Gaze at Viewer"
60100,2,"Product",0.734897959183673,"Celebrity","Gaze at Viewer"
60100,2,"Face",0.255102040816327,"Celebrity","Gaze at Viewer"
60100,2,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
60100,4,"Product",0.85653013081707,"Celebrity","Gaze at Viewer"
60100,4,"Face",0.116448638215741,"Celebrity","Gaze at Viewer"
60100,4,"Elsewhere",0.0270212309671885,"Celebrity","Gaze at Viewer"
60100,5,"Product",0.800872999376429,"Non Celebrity","Gaze at Viewer"
60100,5,"Face",0.12637705258782,"Non Celebrity","Gaze at Viewer"
60100,5,"Elsewhere",0.0727499480357514,"Non Celebrity","Gaze at Viewer"
60100,6,"Product",0.721466831479192,"Celebrity","Gaze at Product"
60100,6,"Face",0.183971981870622,"Celebrity","Gaze at Product"
60100,6,"Elsewhere",0.0945611866501861,"Celebrity","Gaze at Product"
60100,7,"Product",0.535234899328859,"Non Celebrity","Gaze at Product"
60100,7,"Face",0.30243288590604,"Non Celebrity","Gaze at Product"
60100,7,"Elsewhere",0.162332214765101,"Non Celebrity","Gaze at Product"
60100,8,"Product",0.628727425451491,"Non Celebrity","Gaze at Product"
60100,8,"Face",0.143637127257455,"Non Celebrity","Gaze at Product"
60100,8,"Elsewhere",0.227635447291054,"Non Celebrity","Gaze at Product"
60100,9,"Product",0.790739991912657,"Celebrity","Gaze at Product"
60100,9,"Face",0.161949049737161,"Celebrity","Gaze at Product"
60100,9,"Elsewhere",0.047310958350182,"Celebrity","Gaze at Product"
60100,10,"Product",0.827293435493891,"Celebrity","Gaze at Viewer"
60100,10,"Face",0.129426382273763,"Celebrity","Gaze at Viewer"
60100,10,"Elsewhere",0.0432801822323462,"Celebrity","Gaze at Viewer"
60100,12,"Product",0.715536105032822,"Non Celebrity","Gaze at Viewer"
60100,12,"Face",0.229759299781182,"Non Celebrity","Gaze at Viewer"
60100,12,"Elsewhere",0.0547045951859956,"Non Celebrity","Gaze at Viewer"
60100,13,"Product",0.661118508655126,"Non Celebrity","Gaze at Viewer"
60100,13,"Face",0.124056813138039,"Non Celebrity","Gaze at Viewer"
60100,13,"Elsewhere",0.214824678206835,"Non Celebrity","Gaze at Viewer"
60100,14,"Product",0.620053863683447,"Celebrity","Gaze at Product"
60100,14,"Face",0.322767764657137,"Celebrity","Gaze at Product"
60100,14,"Elsewhere",0.0571783716594158,"Celebrity","Gaze at Product"
60100,15,"Product",0.694129979035639,"Non Celebrity","Gaze at Product"
60100,15,"Face",0.236058700209644,"Non Celebrity","Gaze at Product"
60100,15,"Elsewhere",0.069811320754717,"Non Celebrity","Gaze at Product"
60184,1,"Product",0.550994227068633,"Non Celebrity","Gaze at Product"
60184,1,"Face",0.235407312379731,"Non Celebrity","Gaze at Product"
60184,1,"Elsewhere",0.213598460551636,"Non Celebrity","Gaze at Product"
60184,7,"Product",0.268741779921087,"Non Celebrity","Gaze at Product"
60184,7,"Face",0.396536606751425,"Non Celebrity","Gaze at Product"
60184,7,"Elsewhere",0.334721613327488,"Non Celebrity","Gaze at Product"
60184,8,"Product",0.626413387607417,"Celebrity","Gaze at Viewer"
60184,8,"Face",0.152872003618273,"Celebrity","Gaze at Viewer"
60184,8,"Elsewhere",0.22071460877431,"Celebrity","Gaze at Viewer"
60184,10,"Product",0.181068171949631,"Non Celebrity","Gaze at Viewer"
60184,10,"Face",0.351498046026921,"Non Celebrity","Gaze at Viewer"
60184,10,"Elsewhere",0.467433782023448,"Non Celebrity","Gaze at Viewer"
60184,11,"Product",0.0546841882153455,"Celebrity","Gaze at Product"
60184,11,"Face",0.185459940652819,"Celebrity","Gaze at Product"
60184,11,"Elsewhere",0.759855871131836,"Celebrity","Gaze at Product"
60184,13,"Product",0.428725236864771,"Celebrity","Gaze at Product"
60184,13,"Face",0.375322997416021,"Celebrity","Gaze at Product"
60184,13,"Elsewhere",0.195951765719208,"Celebrity","Gaze at Product"
60184,14,"Product",0.440685045948204,"Celebrity","Gaze at Product"
60184,14,"Face",0.550543024227235,"Celebrity","Gaze at Product"
60184,14,"Elsewhere",0.0087719298245614,"Celebrity","Gaze at Product"
60184,15,"Product",0.702659145850121,"Non Celebrity","Gaze at Viewer"
60184,15,"Face",0.228444802578566,"Non Celebrity","Gaze at Viewer"
60184,15,"Elsewhere",0.0688960515713135,"Non Celebrity","Gaze at Viewer"
60346,2,"Product",0.831483350151362,"Non Celebrity","Gaze at Product"
60346,2,"Face",0.119677093844601,"Non Celebrity","Gaze at Product"
60346,2,"Elsewhere",0.048839556004037,"Non Celebrity","Gaze at Product"
60346,3,"Product",0.756283477544293,"Non Celebrity","Gaze at Product"
60346,3,"Face",0.195714874330449,"Non Celebrity","Gaze at Product"
60346,3,"Elsewhere",0.0480016481252581,"Non Celebrity","Gaze at Product"
60346,4,"Product",0.751278195488722,"Celebrity","Gaze at Viewer"
60346,4,"Face",0.238721804511278,"Celebrity","Gaze at Viewer"
60346,4,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
60346,5,"Product",0.787817668414683,"Celebrity","Gaze at Product"
60346,5,"Face",0.154901169826543,"Celebrity","Gaze at Product"
60346,5,"Elsewhere",0.0572811617587739,"Celebrity","Gaze at Product"
60346,7,"Product",0.765609213982622,"Non Celebrity","Gaze at Viewer"
60346,7,"Face",0.195595069711053,"Non Celebrity","Gaze at Viewer"
60346,7,"Elsewhere",0.0387957163063245,"Non Celebrity","Gaze at Viewer"
60346,8,"Product",0.726222405611718,"Celebrity","Gaze at Product"
60346,8,"Face",0.213534144831855,"Celebrity","Gaze at Product"
60346,8,"Elsewhere",0.0602434495564267,"Celebrity","Gaze at Product"
60346,9,"Product",0.639046079223929,"Celebrity","Gaze at Product"
60346,9,"Face",0.318714632174616,"Celebrity","Gaze at Product"
60346,9,"Elsewhere",0.0422392886014551,"Celebrity","Gaze at Product"
60346,10,"Product",0.809953888073779,"Non Celebrity","Gaze at Product"
60346,10,"Face",0.180046111926221,"Non Celebrity","Gaze at Product"
60346,10,"Elsewhere",0.01,"Non Celebrity","Gaze at Product"
60346,11,"Product",0.776689120228618,"Non Celebrity","Gaze at Viewer"
60346,11,"Face",0.161869769340682,"Non Celebrity","Gaze at Viewer"
60346,11,"Elsewhere",0.0614411104307001,"Non Celebrity","Gaze at Viewer"
60346,12,"Product",0.760248980467912,"Celebrity","Gaze at Viewer"
60346,12,"Face",0.189740287615368,"Celebrity","Gaze at Viewer"
60346,12,"Elsewhere",0.0500107319167203,"Celebrity","Gaze at Viewer"
60346,15,"Product",0.689604377104377,"Celebrity","Gaze at Viewer"
60346,15,"Face",0.259680134680135,"Celebrity","Gaze at Viewer"
60346,15,"Elsewhere",0.0507154882154882,"Celebrity","Gaze at Viewer"
60512,1,"Product",0.469130617387652,"Non Celebrity","Gaze at Viewer"
60512,1,"Face",0.341453170936581,"Non Celebrity","Gaze at Viewer"
60512,1,"Elsewhere",0.189416211675766,"Non Celebrity","Gaze at Viewer"
60512,3,"Product",0.711266022037329,"Non Celebrity","Gaze at Product"
60512,3,"Face",0.219473802563526,"Non Celebrity","Gaze at Product"
60512,3,"Elsewhere",0.0692601753991455,"Non Celebrity","Gaze at Product"
60512,4,"Product",0.611401127584047,"Celebrity","Gaze at Product"
60512,4,"Face",0.332846105658801,"Celebrity","Gaze at Product"
60512,4,"Elsewhere",0.055752766757152,"Celebrity","Gaze at Product"
60512,5,"Product",0.464218652201127,"Non Celebrity","Gaze at Viewer"
60512,5,"Face",0.471520968078447,"Non Celebrity","Gaze at Viewer"
60512,5,"Elsewhere",0.0642603797204256,"Non Celebrity","Gaze at Viewer"
60512,6,"Product",0.611638203668564,"Celebrity","Gaze at Viewer"
60512,6,"Face",0.379506641366224,"Celebrity","Gaze at Viewer"
60512,6,"Elsewhere",0.008855154965212,"Celebrity","Gaze at Viewer"
60512,8,"Product",0.547317924116877,"Non Celebrity","Gaze at Viewer"
60512,8,"Face",0.350850414304405,"Non Celebrity","Gaze at Viewer"
60512,8,"Elsewhere",0.101831661578718,"Non Celebrity","Gaze at Viewer"
60512,10,"Product",0.769106348564496,"Celebrity","Gaze at Viewer"
60512,10,"Face",0.168621107966033,"Celebrity","Gaze at Viewer"
60512,10,"Elsewhere",0.0622725434694706,"Celebrity","Gaze at Viewer"
60512,11,"Product",0.662823624595469,"Celebrity","Gaze at Viewer"
60512,11,"Face",0.28661003236246,"Celebrity","Gaze at Viewer"
60512,11,"Elsewhere",0.0505663430420712,"Celebrity","Gaze at Viewer"
60512,12,"Product",0.487926727726894,"Non Celebrity","Gaze at Product"
60512,12,"Face",0.506869275603664,"Non Celebrity","Gaze at Product"
60512,12,"Elsewhere",0.00520399666944213,"Non Celebrity","Gaze at Product"
60512,13,"Product",0.467595396729255,"Non Celebrity","Gaze at Product"
60512,13,"Face",0.25600646073087,"Non Celebrity","Gaze at Product"
60512,13,"Elsewhere",0.276398142539875,"Non Celebrity","Gaze at Product"
60512,15,"Product",0.338662179217501,"Celebrity","Gaze at Product"
60512,15,"Face",0.501893142616744,"Celebrity","Gaze at Product"
60512,15,"Elsewhere",0.159444678165755,"Celebrity","Gaze at Product"
61608,1,"Product",0.266924125397547,"Non Celebrity","Gaze at Viewer"
61608,1,"Face",0.670604270786006,"Non Celebrity","Gaze at Viewer"
61608,1,"Elsewhere",0.0624716038164473,"Non Celebrity","Gaze at Viewer"
61608,2,"Product",0.297291487532245,"Non Celebrity","Gaze at Viewer"
61608,2,"Face",0.430567497850386,"Non Celebrity","Gaze at Viewer"
61608,2,"Elsewhere",0.272141014617369,"Non Celebrity","Gaze at Viewer"
61608,3,"Product",0.263499372122227,"Celebrity","Gaze at Viewer"
61608,3,"Face",0.485140226035998,"Celebrity","Gaze at Viewer"
61608,3,"Elsewhere",0.251360401841775,"Celebrity","Gaze at Viewer"
61608,5,"Product",0.437176567998344,"Celebrity","Gaze at Viewer"
61608,5,"Face",0.497205547505692,"Celebrity","Gaze at Viewer"
61608,5,"Elsewhere",0.0656178844959639,"Celebrity","Gaze at Viewer"
61608,11,"Product",0.140448239060832,"Celebrity","Gaze at Viewer"
61608,11,"Face",0.849551760939168,"Celebrity","Gaze at Viewer"
61608,11,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
61608,13,"Product",0.552728106373223,"Non Celebrity","Gaze at Product"
